guide	gene	MCF10Awt	MCF10Ako	MCF10Awt_treated	MCF10Ako_treated	L1	L2
GAST_6633	GAST	1	0	0	334	343	280
GAST_6634	GAST	500	386	0	1	395	372
GAST_6635	GAST	186	516	0	1	759	427
FUS_6636	FUS	455	288	0	0	481	448
FUS_6637	FUS	0	975	3	1	507	422
FUS_6638	FUS	1	266	0	309	507	346
FUS_6639	FUS	496	819	0	497	1155	854
FUT1_6640	FUT1	1053	518	0	2	434	382
FUT1_6641	FUT1	591	1	0	1	658	483
FUT1_6642	FUT1	591	823	2	496	781	513
FUT1_6643	FUT1	814	86	0	1	657	384
FUT2_6644	FUT2	324	1592	0	0	1041	829
FUT2_6645	FUT2	2	223	2	594	910	555
FUT2_6646	FUT2	665	158	525	295	1267	1096
FUT2_6647	FUT2	1518	419	2	271	1082	621
FUT3_6648	FUT3	860	862	1284	0	1034	696
FUT3_6649	FUT3	303	3	0	1	970	674
FUT3_6650	FUT3	897	197	2	2	1310	1082
FUT3_6651	FUT3	485	6	1431	414	1297	1131
FUT4_6652	FUT4	605	4	0	984	837	572
FUT4_6653	FUT4	1204	269	0	1	360	324
FUT4_6654	FUT4	3387	124	0	919	1475	1219
FUT4_6655	FUT4	0	521	0	0	699	508
FUT5_6656	FUT5	133	2	0	0	945	803
FUT5_6657	FUT5	516	1138	0	3	477	395
FUT5_6658	FUT5	1	0	0	0	426	292
FUT5_6659	FUT5	1	0	0	468	464	334
FUT6_6660	FUT6	1	0	0	0	559	383
FUT6_6661	FUT6	2079	582	0	4	540	346
FUT6_6662	FUT6	2	249	0	338	576	472
FUT6_6663	FUT6	668	0	2	0	529	386
FUT7_6664	FUT7	1	1	690	1	272	345
FUT7_6665	FUT7	400	1	323	2	197	202
FUT7_6666	FUT7	604	277	0	3	554	443
FUT7_6667	FUT7	0	1	0	364	326	334
FUT8_6668	FUT8	798	2	0	1290	264	238
FUT8_6669	FUT8	894	385	765	702	1092	263
FUT8_6670	FUT8	286	481	0	349	507	316
FUT8_6671	FUT8	558	167	2	3440	842	701
KDSR_6672	KDSR	529	395	0	0	322	259
KDSR_6673	KDSR	4	852	328	0	472	431
KDSR_6674	KDSR	2	1	0	0	503	292
KDSR_6675	KDSR	0	246	0	0	448	255
ACKR1_6676	ACKR1	219	0	0	1	438	352
ACKR1_6677	ACKR1	417	166	994	2	404	293
ACKR1_6678	ACKR1	1139	251	0	534	657	619
ACKR1_6679	ACKR1	486	1128	0	0	365	341
FYB_6680	FYB	458	869	0	309	455	265
FYB_6681	FYB	278	375	0	0	557	305
FYB_6682	FYB	1	1	0	1	318	199
FYB_6683	FYB	1339	338	853	336	670	510
FYN_6684	FYN	0	505	0	0	547	431
FYN_6685	FYN	1	409	0	1	490	536
FYN_6686	FYN	1334	613	0	0	521	517
FYN_6687	FYN	621	200	2	580	491	315
FZD2_6688	FZD2	1685	2	0	3	592	649
FZD2_6689	FZD2	562	0	0	264	468	519
FZD2_6690	FZD2	2365	834	0	2	1032	688
FZD2_6691	FZD2	1192	725	0	1	1194	865
IFI6_6692	IFI6	4	537	0	296	1641	1441
IFI6_6693	IFI6	274	0	0	1	387	271
IFI6_6694	IFI6	253	738	0	0	1723	1451
IFI6_6695	IFI6	2343	368	0	723	1744	1273
G6PC_6696	G6PC	1	581	1211	1	494	549
G6PC_6697	G6PC	405	1123	0	1	906	722
G6PC_6698	G6PC	1	137	0	0	485	295
G6PC_6699	G6PC	0	1	0	1	460	334
G6PD_6700	G6PD	1950	979	0	3	1500	1029
G6PD_6701	G6PD	377	300	1056	4	1224	991
G6PD_6702	G6PD	996	412	695	1142	1922	1289
G6PD_6703	G6PD	0	237	0	0	237	193
SLC37A4_6704	SLC37A4	503	442	0	576	1024	819
SLC37A4_6705	SLC37A4	2	60	0	327	1038	783
SLC37A4_6706	SLC37A4	225	867	2	1	752	500
SLC37A4_6707	SLC37A4	1445	375	0	1769	1893	1514
GAGE1_6708	GAGE1	3104	510	3	4	1505	972
GAGE1_6709	GAGE1	759	197	718	1027	1393	999
GAGE1_6710	GAGE1	1	1754	3	624	945	445
GAGE1_6711	GAGE1	1202	576	29	2	1949	1551
XRCC6_6712	XRCC6	902	2	705	0	529	460
XRCC6_6713	XRCC6	159	754	0	1	1119	930
XRCC6_6714	XRCC6	1	298	0	1	1022	668
XRCC6_6715	XRCC6	853	812	2	642	1449	1169
GAA_6716	GAA	1	0	498	1	559	553
GAA_6717	GAA	0	0	0	0	377	271
GAA_6718	GAA	409	1	0	0	360	298
GAA_6719	GAA	1	1	625	3	528	356
GAB1_6720	GAB1	162	229	0	0	636	482
GAB1_6721	GAB1	371	195	0	0	382	309
GAB1_6722	GAB1	1	103	0	0	431	363
GAB1_6723	GAB1	488	1	0	915	665	487
GABBR1_6724	GABBR1	1	115	0	0	571	334
GABBR1_6725	GABBR1	7	163	0	1	601	445
GABBR1_6726	GABBR1	503	1	0	638	653	639
GABBR1_6727	GABBR1	232	34	0	335	374	256
GABPA_6728	GABPA	2	757	615	0	697	595
GABPA_6729	GABPA	1047	459	0	0	348	292
GABPA_6730	GABPA	605	487	526	1049	1103	786
GABPA_6731	GABPA	1	0	0	219	764	604
GABPB1_6732	GABPB1	430	973	643	2	1378	835
GABPB1_6733	GABPB1	553	5	0	1227	958	665
GABPB1_6734	GABPB1	228	2	0	304	1260	960
GABPB1_6735	GABPB1	300	2206	0	5	1445	1261
GABRA1_6736	GABRA1	0	2	0	1	597	424
GABRA1_6737	GABRA1	288	357	0	353	688	536
GABRA1_6738	GABRA1	480	2	0	934	688	416
GABRA1_6739	GABRA1	92	821	706	1	418	288
GABRA2_6740	GABRA2	2	204	0	0	422	217
GABRA2_6741	GABRA2	1	0	0	1	259	211
GABRA2_6742	GABRA2	691	363	0	2	490	329
GABRA2_6743	GABRA2	1	400	0	0	606	492
GABRA3_6744	GABRA3	1352	678	0	331	1099	895
GABRA3_6745	GABRA3	0	0	0	0	27	27
GABRA3_6746	GABRA3	6	609	630	1695	1757	1234
GABRA3_6747	GABRA3	648	123	0	291	1179	816
GABRA4_6748	GABRA4	1949	1	0	325	666	488
GABRA4_6749	GABRA4	2	3	0	0	460	352
GABRA4_6750	GABRA4	1369	1	0	1	773	508
GABRA4_6751	GABRA4	962	1	0	338	958	789
GABRA5_6752	GABRA5	901	369	1443	5	1279	1049
GABRA5_6753	GABRA5	255	734	677	904	1431	1032
GABRA5_6754	GABRA5	517	1011	0	345	1439	997
GABRA5_6755	GABRA5	478	1202	1268	325	1406	1115
GABRA6_6756	GABRA6	1	1072	0	631	1266	791
GABRA6_6757	GABRA6	1914	300	0	368	1155	886
GABRA6_6758	GABRA6	507	1179	3	1195	1275	882
GABRA6_6759	GABRA6	440	150	644	0	825	686
GABRB1_6760	GABRB1	3971	1021	711	1009	1610	1259
GABRB1_6761	GABRB1	6723	171	3	345	1541	1285
GABRB1_6762	GABRB1	688	903	0	578	1282	927
GABRB1_6763	GABRB1	393	252	0	747	1833	1335
GABRB2_6764	GABRB2	1434	2	620	3	833	625
GABRB2_6765	GABRB2	864	66	0	181	840	706
GABRB2_6766	GABRB2	1	1	0	0	387	325
GABRB2_6767	GABRB2	271	257	496	0	427	361
GABRB3_6768	GABRB3	660	449	0	0	669	576
GABRB3_6769	GABRB3	4	280	0	916	506	454
GABRB3_6770	GABRB3	592	263	0	0	275	216
GABRB3_6771	GABRB3	263	1051	0	251	938	697
GABRD_6772	GABRD	88	20	0	1	1017	813
GABRD_6773	GABRD	2	1057	1003	582	1135	850
GABRD_6774	GABRD	7	983	0	1121	1013	813
GABRD_6775	GABRD	1980	129	573	1	434	306
GABRE_6776	GABRE	2	465	0	604	397	314
GABRE_6777	GABRE	519	2	0	0	245	131
GABRE_6778	GABRE	390	0	571	0	348	256
GABRE_6779	GABRE	396	821	2	1976	1635	1149
GABRG1_6780	GABRG1	0	123	0	634	956	677
GABRG1_6781	GABRG1	608	521	679	1021	1216	715
GABRG1_6782	GABRG1	1457	1970	1995	1246	1950	1699
GABRG1_6783	GABRG1	323	479	0	1795	1370	1047
GABRG2_6784	GABRG2	2704	468	783	1	1377	831
GABRG2_6785	GABRG2	194	1	0	0	477	343
GABRG2_6786	GABRG2	370	1117	2039	2	1655	1401
GABRG2_6787	GABRG2	562	820	3	5	1061	1217
GABRG3_6788	GABRG3	1	169	0	0	365	320
GABRG3_6789	GABRG3	0	0	0	0	240	127
GABRG3_6790	GABRG3	0	0	0	0	17	22
GABRG3_6791	GABRG3	425	177	0	288	683	425
GABRP_6792	GABRP	275	360	0	299	559	481
GABRP_6793	GABRP	404	0	0	2	388	317
GABRP_6794	GABRP	0	1	0	0	408	280
GABRP_6795	GABRP	211	6	516	335	568	498
GABRR1_6796	GABRR1	768	1464	3	3683	1643	955
GABRR1_6797	GABRR1	612	466	568	524	1496	964
GABRR1_6798	GABRR1	1615	24	2	10	1627	1135
GABRR1_6799	GABRR1	1973	776	731	1828	2447	1175
GABRR2_6800	GABRR2	299	2	0	0	412	331
GABRR2_6801	GABRR2	2	488	0	1	429	370
GABRR2_6802	GABRR2	5	844	0	0	684	540
GABRR2_6803	GABRR2	626	130	708	2	1160	886
GAD1_6804	GAD1	0	0	0	0	771	667
GAD1_6805	GAD1	4	1502	0	550	930	561
GAD1_6806	GAD1	4	420	561	222	614	619
GAD1_6807	GAD1	0	323	589	0	490	310
GAD2_6808	GAD2	427	3	0	327	424	284
GAD2_6809	GAD2	2	618	0	1120	596	384
GAD2_6810	GAD2	367	538	0	325	1424	1004
GAD2_6811	GAD2	1023	1002	4	1023	1431	917
GAK_6812	GAK	2817	860	2	1	1327	990
GAK_6813	GAK	1	0	279	1390	1033	864
GAK_6814	GAK	5	177	508	1	1224	808
GAK_6815	GAK	645	611	1418	270	1168	759
GALC_6816	GALC	1	0	0	310	245	115
GALC_6817	GALC	723	277	0	0	438	283
GALC_6818	GALC	908	2	0	1	452	332
GALC_6819	GALC	491	192	0	354	438	430
GALE_6820	GALE	666	829	335	2	1223	1010
GALE_6821	GALE	256	184	0	545	1004	645
GALE_6822	GALE	0	0	0	0	0	1
GALE_6823	GALE	369	278	0	0	480	415
B4GALNT1_6824	B4GALNT1	257	278	0	3	606	375
B4GALNT1_6825	B4GALNT1	2	652	0	287	534	317
B4GALNT1_6826	B4GALNT1	11	369	436	63	628	462
B4GALNT1_6827	B4GALNT1	276	1	0	0	494	254
GALK1_6828	GALK1	2	1019	708	519	1261	906
GALK1_6829	GALK1	1	409	0	314	1068	893
GALK1_6830	GALK1	1	1	565	583	337	207
GALK1_6831	GALK1	7	2	0	586	684	482
GALK2_6832	GALK2	0	664	350	0	403	397
GALK2_6833	GALK2	1	212	643	834	951	653
GALK2_6834	GALK2	0	0	0	1	186	150
GALK2_6835	GALK2	6	2056	0	1100	499	403
GALR1_6836	GALR1	154	1	0	0	270	148
GALR1_6837	GALR1	0	1	0	0	755	403
GALR1_6838	GALR1	489	638	0	0	442	393
GALR1_6839	GALR1	0	0	0	0	189	109
GALNS_6840	GALNS	0	0	0	0	461	361
GALNS_6841	GALNS	392	699	329	0	609	482
GALNS_6842	GALNS	327	1	0	1	675	478
GALNS_6843	GALNS	248	597	0	649	874	727
GALNT1_6844	GALNT1	0	129	0	0	429	335
GALNT1_6845	GALNT1	558	1166	0	2	857	589
GALNT1_6846	GALNT1	160	841	0	0	391	323
GALNT1_6847	GALNT1	80	298	693	0	1116	1078
GALNT2_6848	GALNT2	0	34	0	647	490	295
GALNT2_6849	GALNT2	355	0	0	315	519	270
GALNT2_6850	GALNT2	277	229	0	1	383	331
GALNT2_6851	GALNT2	938	1149	739	325	494	506
GALNT3_6852	GALNT3	138	0	0	0	386	267
GALNT3_6853	GALNT3	215	26	0	1	618	420
GALNT3_6854	GALNT3	500	303	0	1012	1145	238
GALNT3_6855	GALNT3	1	42	0	14	644	470
GALT_6856	GALT	1332	0	0	0	579	371
GALT_6857	GALT	168	0	0	0	324	260
GALT_6858	GALT	501	644	0	1	728	570
GALT_6859	GALT	345	30	0	0	649	639
GAMT_6860	GAMT	1377	685	0	5	769	560
GAMT_6861	GAMT	1	677	0	1	631	479
GAMT_6862	GAMT	678	164	2	1319	871	705
GAMT_6863	GAMT	1152	593	2	3	1150	965
GANC_6864	GANC	446	2	0	0	619	581
GANC_6865	GANC	1176	1089	0	307	875	1025
GANC_6866	GANC	1	741	0	376	596	541
GANC_6867	GANC	3234	1240	669	2	861	855
GAP43_6868	GAP43	1	294	1199	3	542	430
GAP43_6869	GAP43	0	3	0	298	474	285
GAP43_6870	GAP43	1	0	0	1	660	483
GAP43_6871	GAP43	333	436	672	1	1113	899
GAPDH_6872	GAPDH	1	3	682	578	434	475
GAPDH_6873	GAPDH	542	257	0	0	648	448
GAPDH_6874	GAPDH	513	1	0	237	373	304
GAPDH_6875	GAPDH	2	389	0	1	403	268
LRRC32_6876	LRRC32	2584	1910	3	551	1699	1410
LRRC32_6877	LRRC32	1121	1124	0	3	1260	805
LRRC32_6878	LRRC32	207	305	1250	1	1766	1313
LRRC32_6879	LRRC32	1623	1124	0	2	1680	1206
GARS_6880	GARS	1	166	0	3	1022	748
GARS_6881	GARS	2	1	0	663	508	509
GARS_6882	GARS	1	1	0	0	583	619
GARS_6883	GARS	5	206	0	1	1065	781
GART_6884	GART	0	260	0	310	1228	1062
GART_6885	GART	512	187	0	0	905	687
GART_6886	GART	0	0	0	0	481	328
GART_6887	GART	3453	5	3	337	1413	992
GAS1_6888	GAS1	1240	363	0	691	958	769
GAS1_6889	GAS1	1	1	0	0	333	314
GAS1_6890	GAS1	458	0	3	2	798	809
GAS1_6891	GAS1	694	171	0	832	909	867
GAS2_6892	GAS2	415	665	0	510	1134	712
GAS2_6893	GAS2	3022	1588	1188	2	1496	899
GAS2_6894	GAS2	939	2	778	953	1198	899
GAS2_6895	GAS2	4	451	0	0	1112	717
GAS6_6896	GAS6	0	0	0	0	14	16
GAS6_6897	GAS6	1829	431	0	946	1013	658
GAS6_6898	GAS6	1156	1783	0	5	1693	1195
GAS6_6899	GAS6	1735	1385	2432	1383	1802	1273
GAS8_6900	GAS8	1	1007	0	221	1142	744
GAS8_6901	GAS8	533	652	0	0	741	759
GAS8_6902	GAS8	826	1750	2	1711	1164	855
GAS8_6903	GAS8	0	482	0	2	1285	1014
GATA1_6904	GATA1	610	498	0	1	322	289
GATA1_6905	GATA1	447	435	0	1	438	256
GATA1_6906	GATA1	1154	408	0	1131	1642	1026
GATA1_6907	GATA1	0	0	0	0	24	32
GATA2_6908	GATA2	4	643	0	0	297	375
GATA2_6909	GATA2	438	539	0	0	536	380
GATA2_6910	GATA2	1	1	0	0	352	249
GATA2_6911	GATA2	1	1	2	964	1476	1291
GATA3_6912	GATA3	415	439	0	353	1360	915
GATA3_6913	GATA3	97	502	0	0	1304	1032
GATA3_6914	GATA3	1064	1196	680	4	1795	1303
GATA3_6915	GATA3	1290	1967	0	3	2255	1571
GATA4_6916	GATA4	4	365	646	0	1065	1273
GATA4_6917	GATA4	3521	910	2	601	1347	1176
GATA4_6918	GATA4	1146	875	0	909	1733	1743
GATA4_6919	GATA4	2807	114	0	308	1203	1040
GATA6_6920	GATA6	1663	452	0	583	1683	1399
GATA6_6921	GATA6	1194	1098	687	312	1903	1250
GATA6_6922	GATA6	466	280	322	435	1315	1169
GATA6_6923	GATA6	1164	991	0	299	1192	1011
GATM_6924	GATM	1	0	0	1	707	617
GATM_6925	GATM	1	627	0	1	844	670
GATM_6926	GATM	539	306	0	1	551	391
GATM_6927	GATM	0	634	360	2	960	747
GBA_6928	GBA	932	614	0	2	1201	924
GBA_6929	GBA	936	411	0	2	923	566
GBA_6930	GBA	0	0	0	0	409	320
GBA_6931	GBA	648	1077	0	327	1195	924
GBAS_6932	GBAS	1	0	0	329	644	432
GBAS_6933	GBAS	0	289	571	1	559	386
GBAS_6934	GBAS	953	244	0	2	356	380
GBAS_6935	GBAS	1259	2	0	1	592	416
GBE1_6936	GBE1	1	280	0	1	472	315
GBE1_6937	GBE1	519	1394	0	186	1259	792
GBE1_6938	GBE1	2259	983	0	364	1648	1052
GBE1_6939	GBE1	7	987	1633	1	1707	1223
GBP1_6940	GBP1	0	1	0	0	430	341
GBP1_6941	GBP1	525	53	2	0	544	284
GBP1_6942	GBP1	0	294	0	0	365	255
GBP1_6943	GBP1	0	505	0	281	506	373
GBP2_6944	GBP2	259	123	0	2	589	538
GBP2_6945	GBP2	314	0	0	0	360	331
GBP2_6946	GBP2	1	427	0	0	320	244
GBP2_6947	GBP2	0	312	0	0	465	353
GBP3_6948	GBP3	2	260	0	0	868	827
GBP3_6949	GBP3	1	853	0	2	1218	842
GBP3_6950	GBP3	673	10	0	588	1358	898
GBP3_6951	GBP3	1332	786	0	6	1331	747
GBX1_6952	GBX1	256	532	2	0	837	599
GBX1_6953	GBX1	887	4	0	1	562	427
GBX1_6954	GBX1	172	112	617	0	1052	713
GBX1_6955	GBX1	0	375	0	0	560	400
GBX2_6956	GBX2	184	1194	0	728	1930	1525
GBX2_6957	GBX2	314	552	0	0	1153	876
GBX2_6958	GBX2	1	1175	711	4	849	679
GBX2_6959	GBX2	1465	812	651	3	1666	1209
GC_6960	GC	2	0	0	0	263	538
GC_6961	GC	0	38	0	318	575	394
GC_6962	GC	2494	292	0	1442	1402	1447
GC_6963	GC	0	207	0	608	844	677
GCDH_6964	GCDH	341	448	750	158	1163	889
GCDH_6965	GCDH	1046	489	0	327	1026	702
GCDH_6966	GCDH	230	743	2	303	1468	958
GCDH_6967	GCDH	5868	534	2	458	1298	869
GCG_6968	GCG	1	1	522	0	387	269
GCG_6969	GCG	0	214	669	2	588	471
GCG_6970	GCG	1656	71	669	300	396	432
GCG_6971	GCG	483	422	0	612	1293	830
GCGR_6972	GCGR	469	0	335	0	456	442
GCGR_6973	GCGR	368	123	2	1	524	1348
GCGR_6974	GCGR	617	258	97	1	557	345
GCGR_6975	GCGR	0	1	0	0	648	498
GCH1_6976	GCH1	322	3	0	701	738	511
GCH1_6977	GCH1	58	237	0	1	1043	462
GCH1_6978	GCH1	326	0	0	0	245	240
GCH1_6979	GCH1	648	22	539	1283	1624	1132
GCHFR_6980	GCHFR	5	432	0	351	534	502
GCHFR_6981	GCHFR	0	97	0	0	523	237
GCHFR_6982	GCHFR	726	186	0	373	512	342
GCHFR_6983	GCHFR	561	57	0	1	606	392
GCK_6984	GCK	1791	3	337	738	1190	684
GCK_6985	GCK	4	1089	0	649	979	741
GCK_6986	GCK	2	3	0	645	624	446
GCK_6987	GCK	337	2	1291	329	829	633
GCKR_6988	GCKR	842	1	0	1104	683	559
GCKR_6989	GCKR	810	171	0	0	486	421
GCKR_6990	GCKR	0	0	0	0	3	6
GCKR_6991	GCKR	493	1517	687	1	1121	1065
BLOC1S1_6992	BLOC1S1	294	263	0	318	333	231
BLOC1S1_6993	BLOC1S1	1	499	0	0	414	346
BLOC1S1_6994	BLOC1S1	469	342	0	185	541	494
BLOC1S1_6995	BLOC1S1	0	0	0	0	300	244
KAT2A_6996	KAT2A	1	312	0	0	493	487
KAT2A_6997	KAT2A	1	354	0	0	686	571
KAT2A_6998	KAT2A	5	248	0	1193	1080	1042
KAT2A_6999	KAT2A	0	1	0	667	1108	284
NR6A1_7000	NR6A1	59	757	3	0	601	402
NR6A1_7001	NR6A1	0	0	0	0	322	231
NR6A1_7002	NR6A1	1	351	0	980	490	491
NR6A1_7003	NR6A1	369	574	2	2	871	776
GCNT1_7004	GCNT1	545	0	0	0	863	627
GCNT1_7005	GCNT1	887	392	2	0	1138	846
GCNT1_7006	GCNT1	1025	200	0	1	867	625
GCNT1_7007	GCNT1	244	527	0	742	538	557
GCNT2_7008	GCNT2	0	30	0	0	639	541
GCNT2_7009	GCNT2	64	0	0	1	276	236
GCNT2_7010	GCNT2	288	1	0	0	446	406
GCNT2_7011	GCNT2	1	167	0	1	610	514
OPN1MW_7012	OPN1MW	272	648	644	282	1060	889
OPN1MW_7013	OPN1MW	294	813	0	494	1025	755
OPN1MW_7014	OPN1MW	0	113	0	0	407	334
OPN1MW_7015	OPN1MW	535	90	0	1	1198	822
GCSH_7016	GCSH	1	636	0	1	283	195
GCSH_7017	GCSH	0	354	0	0	233	99
GCSH_7018	GCSH	0	108	0	1421	391	217
GCSH_7019	GCSH	0	1	0	0	352	426
GDF1_7020	GDF1	1	147	0	2	553	468
GDF1_7021	GDF1	1315	1	0	52	682	701
GDF1_7022	GDF1	693	315	0	0	442	386
GDF1_7023	GDF1	533	1011	271	668	1294	1027
GDF2_7024	GDF2	999	1	0	2	387	509
GDF2_7025	GDF2	353	0	0	1	214	207
GDF2_7026	GDF2	0	0	0	0	7	1
GDF2_7027	GDF2	431	209	0	750	576	634
MSTN_7028	MSTN	516	120	0	0	774	555
MSTN_7029	MSTN	899	2	0	2	674	430
MSTN_7030	MSTN	1	1	0	0	425	343
MSTN_7031	MSTN	716	174	0	0	456	264
GDF9_7032	GDF9	1100	332	0	1	747	449
GDF9_7033	GDF9	1	80	0	241	482	303
GDF9_7034	GDF9	484	495	0	1168	468	350
GDF9_7035	GDF9	322	1	0	146	606	471
GDF10_7036	GDF10	0	0	0	0	6	1
GDF10_7037	GDF10	886	573	0	2	1009	954
GDF10_7038	GDF10	1229	103	0	0	954	402
GDF10_7039	GDF10	469	662	594	620	1250	936
GDI1_7040	GDI1	1	551	0	370	407	225
GDI1_7041	GDI1	1	0	0	0	559	460
GDI1_7042	GDI1	0	0	2	0	420	383
GDI1_7043	GDI1	672	1	0	288	932	887
GDI2_7044	GDI2	1	678	0	329	1105	1233
GDI2_7045	GDI2	402	323	963	2	467	352
GDI2_7046	GDI2	0	224	2	0	748	619
GDI2_7047	GDI2	1227	1069	0	3	1445	1156
GDNF_7048	GDNF	836	850	2	1483	1455	1217
GDNF_7049	GDNF	0	171	0	0	353	254
GDNF_7050	GDNF	1	4	0	0	206	128
GDNF_7051	GDNF	1571	913	3	298	1125	900
GEM_7052	GEM	0	364	0	0	692	611
GEM_7053	GEM	1	846	0	652	1115	819
GEM_7054	GEM	869	298	2	641	764	597
GEM_7055	GEM	1155	614	915	647	919	625
GFAP_7056	GFAP	571	3	2	1	1144	781
GFAP_7057	GFAP	6	1264	620	1328	1754	1089
GFAP_7058	GFAP	290	468	5	2	1538	1037
GFAP_7059	GFAP	0	0	0	0	73	43
GFER_7060	GFER	0	1	0	0	673	556
GFER_7061	GFER	1	885	0	831	454	327
GFER_7062	GFER	4	229	245	0	645	516
GFER_7063	GFER	1	2	612	227	550	329
GFI1_7064	GFI1	377	1128	0	704	892	781
GFI1_7065	GFI1	1	155	659	3	1039	716
GFI1_7066	GFI1	4	408	0	919	422	222
GFI1_7067	GFI1	2	0	0	475	1140	936
GFPT1_7068	GFPT1	1	0	0	331	602	332
GFPT1_7069	GFPT1	433	2	0	0	245	220
GFPT1_7070	GFPT1	117	3	0	2	403	316
GFPT1_7071	GFPT1	466	398	0	1	868	876
GFRA1_7072	GFRA1	7	1024	0	0	1055	755
GFRA1_7073	GFRA1	1	1281	0	3	857	650
GFRA1_7074	GFRA1	490	580	0	319	464	399
GFRA1_7075	GFRA1	0	221	0	0	455	290
GFRA2_7076	GFRA2	431	161	0	1	1102	723
GFRA2_7077	GFRA2	2	901	0	0	717	481
GFRA2_7078	GFRA2	485	733	0	2	311	385
GFRA2_7079	GFRA2	469	1013	340	3	876	759
GFRA3_7080	GFRA3	1	506	708	1	743	511
GFRA3_7081	GFRA3	479	1	0	0	771	499
GFRA3_7082	GFRA3	686	2	0	657	624	474
GFRA3_7083	GFRA3	1	0	633	0	463	345
GGCX_7084	GGCX	0	183	0	1	249	123
GGCX_7085	GGCX	1174	388	714	81	553	462
GGCX_7086	GGCX	1275	1	651	1	400	256
GGCX_7087	GGCX	1	473	0	0	474	381
GGT1_7088	GGT1	4	723	677	14	905	529
GGT1_7089	GGT1	0	389	0	1	322	246
GGT1_7090	GGT1	260	619	0	1	577	400
GGT1_7091	GGT1	547	508	0	3	1337	1185
B4GALT1_7092	B4GALT1	636	0	0	2	290	295
B4GALT1_7093	B4GALT1	618	4	638	307	615	458
B4GALT1_7094	B4GALT1	0	298	0	1	379	232
B4GALT1_7095	B4GALT1	647	197	0	2	433	276
GGT7_7096	GGT7	1104	1069	0	991	1269	1056
GGT7_7097	GGT7	572	1	0	0	532	386
GGT7_7098	GGT7	1	0	0	0	397	255
GGT7_7099	GGT7	1	1	0	444	412	403
GGT5_7100	GGT5	0	114	0	2	481	313
GGT5_7101	GGT5	0	171	0	0	238	120
GGT5_7102	GGT5	396	1055	0	0	413	259
GGT5_7103	GGT5	0	0	0	0	14	5
GH1_7104	GH1	1402	582	0	1	876	540
GH1_7105	GH1	303	638	371	335	1675	1433
GH1_7106	GH1	847	1355	0	2	1347	1114
GH1_7107	GH1	411	983	2	271	2079	1614
GH2_7108	GH2	444	1	0	0	473	391
GH2_7109	GH2	0	3	0	0	481	425
GH2_7110	GH2	305	814	0	1	764	537
GH2_7111	GH2	1	206	0	0	585	411
GHR_7112	GHR	1017	3	0	615	763	588
GHR_7113	GHR	0	448	0	0	798	694
GHR_7114	GHR	2139	461	0	0	850	720
GHR_7115	GHR	513	401	667	3	734	677
GHRH_7116	GHRH	883	30	0	332	876	726
GHRH_7117	GHRH	474	126	0	319	888	718
GHRH_7118	GHRH	637	485	0	678	836	543
GHRH_7119	GHRH	1175	537	0	654	1556	1020
GHRHR_7120	GHRHR	316	20	0	0	598	471
GHRHR_7121	GHRHR	1	420	0	357	554	397
GHRHR_7122	GHRHR	845	362	0	35	631	433
GHRHR_7123	GHRHR	479	924	0	1690	984	820
GHSR_7124	GHSR	1469	269	0	2	624	522
GHSR_7125	GHSR	550	668	0	646	1155	684
GHSR_7126	GHSR	805	901	736	285	1097	737
GHSR_7127	GHSR	309	953	0	1075	1435	1072
GIF_7128	GIF	1	0	0	602	392	222
GIF_7129	GIF	1	0	675	0	386	390
GIF_7130	GIF	0	269	0	1	754	488
GIF_7131	GIF	5	4	0	2465	764	556
GIP_7132	GIP	205	335	0	27	855	687
GIP_7133	GIP	2	111	579	553	1082	813
GIP_7134	GIP	706	885	674	619	892	639
GIP_7135	GIP	797	555	0	511	1511	947
GIPR_7136	GIPR	551	207	0	1	296	222
GIPR_7137	GIPR	1	338	0	0	461	371
GIPR_7138	GIPR	631	928	0	1686	945	766
GIPR_7139	GIPR	548	3	0	1	469	436
GJA1_7140	GJA1	1	3	0	1	408	336
GJA1_7141	GJA1	5064	5	3	5	1288	1049
GJA1_7142	GJA1	383	1775	0	283	1243	957
GJA1_7143	GJA1	603	1345	687	1641	1805	1775
GJA3_7144	GJA3	2	839	597	1	884	609
GJA3_7145	GJA3	1781	3	3	664	1335	914
GJA3_7146	GJA3	0	2	469	0	413	228
GJA3_7147	GJA3	708	910	0	333	1315	847
GJA4_7148	GJA4	4	449	656	335	1299	1038
GJA4_7149	GJA4	0	953	0	0	287	255
GJA4_7150	GJA4	532	765	0	3	1249	925
GJA4_7151	GJA4	1136	1576	615	322	1029	994
GJA5_7152	GJA5	213	857	0	483	840	604
GJA5_7153	GJA5	2	1200	2	1458	1163	1029
GJA5_7154	GJA5	1105	6	0	1	725	582
GJA5_7155	GJA5	1	2	0	525	1028	675
GJA8_7156	GJA8	0	397	0	2	480	417
GJA8_7157	GJA8	2	2	0	1	515	383
GJA8_7158	GJA8	4395	2	0	2	604	382
GJA8_7159	GJA8	578	1559	0	1	1261	753
GJB1_7160	GJB1	1934	434	0	0	851	561
GJB1_7161	GJB1	0	60	0	1	285	183
GJB1_7162	GJB1	0	264	0	1	357	295
GJB1_7163	GJB1	222	71	0	1	1091	926
GJB2_7164	GJB2	1	241	646	0	734	570
GJB2_7165	GJB2	1	246	304	313	606	393
